gene,bootstrap_ratio
DTWD1,3.4250729425
LHX6,3.42453711348
C21orf2,3.42426695592
TM7SF2,3.42318529944
CIB1,3.421582259
FNDC11,3.42030868362
SAA1,3.41874738635
AGT,3.4185893644
GASAL1,3.41737624454
CCDC102A,3.4161262307
LRP4,3.41564303028
HMHB1,3.4146813074
TST,3.41463714757
HCN3,3.41431819521
KCNJ4,3.41332488962
ATPAF1,3.41151355307
CDC27,3.41013512234
ACOX1,3.40697318049
ARHGEF26,3.40629900882
CSNK1A1L,3.40536081735
OXCT1,3.40500811981
PPP1R26,3.40301343969
CGNL1,3.40214950368
SBF1P1,3.40155582716
KRBOX4,3.40144273622
NR2E1,3.40138129838
ETV3,3.39860355193
GRIK2,3.3975143768
HDDC2,3.39652866632
GBA,3.3957641906
C6orf62,3.39386587432
WNT5A,3.39216164682
PERP,3.39133876424
ATP6V1C1,3.39128406104
WFS1,3.39005920495
REST,3.38802637272
LOC285097,3.38619465936
DNAL4,3.38504132215
FABP3,3.38403188675
GYG2,3.38396289254
C16orf58,3.38362089991
TMEM126A,3.38347683716
NEUROG3,3.38204472641
EPAS1,3.37903645136
ZFP36L1,3.37819706471
CLPP,3.37817868312
NTAN1,3.37773181668
CINP,3.374684798
BABAM2,3.37235943431
FAM171A2,3.37192451256
TSPAN11,3.37130582489
ZNF229,3.36987303084
C1QL1,3.36640871526
DNAH14,3.36574183532
ACADL,3.36561528074
SND1,3.36529350856
SLC30A1,3.36325551359
ELL3,3.36261940704
MAGEH1,3.36153954095
MED29,3.36147601269
C2orf76,3.36118227713
GABRA5,3.36106180221
TKFC,3.36099456184
TMED10,3.36092701867
MFAP4,3.36060504611
SPRR2G,3.35941896938
BDNF-AS,3.35853255292
AHCYL1,3.35614861938
MYL5,3.35582038959
GPR78,3.35498354044
VAT1,3.3532211124
CUL4A,3.35203442787
TEX30,3.35019852303
CMTM8,3.34985273662
ARL6IP6,3.34774408877
FAM120A,3.34655831169
HBZ,3.34636325418
PLCXD2,3.34216039408
MRPL51,3.34076928245
CPNE6,3.3405937712
RHBDD2,3.34025607994
RAC3,3.33993527958
LINC00319,3.33918746086
FDXR,3.33901493753
NAV1,3.33644188515
STXBP3,3.33612592734
ZMYND10,3.33442262516
S1PR2,3.33399693896
ADAMTSL2,3.3335543484
NPDC1,3.33351406062
SKP1P2,3.33337279558
NDUFAF4P1,3.33196745184
JUNB,3.33091247188
LYZL4,3.33009442737
LOC643802,3.32801794823
RAI14,3.32693765136
PYY2,3.32649287901
MEGF9,3.32577520024
NKX2-2,3.3231854073
FBXL16,3.32176972624
LINC00674,3.32112229243
PRAF2,3.32017840334
OR2Z1,3.31930413971
UBR4,3.31911679359
LOC100240735,3.31659821828
PMVK,3.31514412491
TPD52L2,3.31344111752
DNAH7,3.31315974756
HYI,3.31275202683
NMI,3.31254081828
CAPG,3.31151762658
NLE1,3.31062083819
ZNF319,3.31024642176
NRCAM,3.30893383762
PARP8,3.30799070899
KIF26B,3.30767666953
SCN7A,3.30708871323
CEACAM19,3.3070205262
KCNIP1,3.30685075745
DDIT4L,3.3067122351
GSTM2P1,3.30663769432
KRCC1,3.30633487616
ZMIZ1,3.30625729829
BCKDHB,3.30518009108
ATG2A,3.3032564726
MPEG1,3.30181566534
THRB,3.30180273648
ANKRD55,3.29800622873
TAF10,3.29722614041
TMTC1,3.29705766512
TREML1,3.29654334143
MMAB,3.29609607058
IL4I1,3.29560800555
HSD3B7,3.29282667345
ELP4,3.29274654632
TGFBI,3.29211859949
SOX10,3.2902239265
LOC728715,3.28964311092
LHX8,3.28889383509
MAP4,3.28758650155
OR7E14P,3.28666986459
MROH7,3.2846564734
FMO2,3.28460306326
GAP43,3.28455009475
SNHG10,3.28351838099
PTP4A2,3.28334770039
LIFR,3.28074166451
ATP6V0CP3,3.28047341888
DYSF,3.27950775359
IGSF22,3.27729104039
DDRGK1,3.27637450808
KLHL5,3.27529117603
CPNE3,3.2750237235
RPS8,3.2739784718
ATP5PB,3.27291088315
FARSB,3.27255953284
ANXA4,3.27255139216
ZNF648,3.2719945461
PTS,3.27088498006
PRMT6,3.2699563741
TMEM256,3.26935945139
IGSF9,3.2688937914
PRELID2,3.26875852948
USP5,3.26869611719
SH3GLB1,3.26793094283
CAPN10,3.26780112097
DYNLL1,3.26557449597
HSD11B1L,3.26465577129
RAP1GAP2,3.26373768487
MYO1F,3.26110057242
ADAMTS3,3.26031987345
CHID1,3.26030528754
GSTM5,3.26009997659
SLITRK2,3.25902060284
VPS26B,3.2578719759
STMN2,3.25686617236
ENPP7P13,3.25645694146
GOLGB1,3.25595499927
PIAS3,3.25540509128
RPH3AL,3.2548072533
LTC4S,3.25331885148
LMOD1,3.25327069606
PPHLN1,3.25255305853
PPP1R42,3.25211249411
RAB18,3.25133260485
GUF1,3.2486791672
INTU,3.24800125442
SLC4A11,3.24670954406
MIXL1,3.24645464819
TFDP2,3.24608596058
ENHO,3.24587593352
GLIPR2,3.2434587201
BEST4,3.2432105957
DDX60,3.24306713708
USP22,3.24299177229
PDYN,3.24267212008
CYB5B,3.24256528998
TNS2,3.24245119771
LINC01410,3.24243813874
RAB23,3.24233351669
DBNL,3.24230881426
ASF1A,3.24206463053
LGALS3,3.24082410656
MEX3A,3.24024145386
IARS2,3.23974485643
CILP2,3.23957020523
AMFR,3.23861878436
TMEM150C,3.23787995231
DOCK6,3.23772791744
NAV3,3.23730325186
LOC729080,3.23612987985
SCCPDH,3.23594876242
LAP3,3.23492721149
ANXA2P1,3.23440113062
RSPO3,3.23359056945
TOX4,3.23281715241
FOXN3-AS1,3.23217773257
KRT31,3.2313830368
C9orf116,3.23062083358
SPAG9,3.23000031009
HEXA,3.22974753555
XPO7,3.22967448375
CFAP70,3.22937865792
SETD9,3.22883772487
TRMT12,3.22878709764
GORASP2,3.22839813843
EMC10,3.22795974699
FAM167A,3.22672934566
MCTS1,3.22648473364
CA11,3.22557769673
SOBP,3.22505450116
ARHGEF26-AS1,3.22499693497
FAM201A,3.22498985298
CCDC80,3.22463762264
REEP1,3.22371954166
LOC100128079,3.2235637099
LOC101927318,3.22013891331
ZNF227,3.21855186521
TMED5,3.21546064483
ANG,3.212483279
TMEM238,3.21165148605
ARHGAP6,3.20958230778
INAFM1,3.20952399675
LY9,3.20944202121
TIMM10,3.20816926447
LOC93622,3.2081504906
ATP6V0A4,3.20796505741
MSRB2,3.20716589694
ANK2,3.206917831
RASGEF1C,3.20536238935
ENOX2,3.20466528428
FAM111A-DT,3.20305428451
AGPAT2,3.20119056897
COMMD5,3.20092246178
DHRS9,3.20034993358
MARC1,3.20034625706
ZNF226,3.20009973101
THAP7-AS1,3.19707252655
B3GAT1,3.19668268415
FAM71F1,3.19665577242
MAN2B2,3.19434726421
SRSF12,3.19386065368
LMBRD1,3.19152815024
ATP6V1A,3.19148730117
HLA-G,3.19146857584
TTC1,3.18980597092
DIEXF,3.18459080472
PDCD10,3.18385022124
FAM187A,3.18373203415
PPDPF,3.18345896899
ARL10,3.1826320916
ITGB4,3.1824136038
FGFR3,3.18090119234
SHC1,3.18025518254
TSC22D4,3.17936100434
YBX1,3.17877807023
FAM46A,3.17838867816
GPR27,3.17569493343
AGTPBP1,3.17560659851
RYR3,3.17522775154
APH1B,3.17503322383
SH2B3,3.17475492741
PRF1,3.17403569436
CMTM6,3.17367888643
SYPL2,3.1716923677
C2orf40,3.17072021796
ALG1L,3.16974990038
TXNRD3,3.16873666173
CYP4V2,3.16856224555
ATP2C1,3.16849941277
UBAP2L,3.16847363043
ACBD7,3.16840868544
KRTAP19-5,3.16637778062
TTC23,3.16603534835
SNHG20,3.165803455
MPP6,3.16574721774
TMEM62,3.16501665593
FERMT1,3.16493356715
LCN12,3.16421787481
CLPSL1,3.16327961998
CBLN2,3.16307109701
MOSPD3,3.16264851682
PLEKHG2,3.16238493055
AQP1,3.16122042429
LMO1,3.16096832195
PIRT,3.15897037539
ANGPTL4,3.15845253341
TM2D3,3.15750164055
LMCD1,3.15724331784
KCNE4,3.15723519549
NBEAL1,3.15712987009
GATB,3.15694406497
HIC2,3.15407820816
FOS,3.15379345032
OS9,3.15375386409
RBM18,3.15135460008
NFE2L2,3.15111981851
AKR1C4,3.15025793481
WDR31,3.15020628991
HPSE2,3.14984424024
IPP,3.14974625406
NDUFA6,3.14927503365
RAET1E-AS1,3.14856429712
SUSD3,3.14789120011
LAMTOR1,3.14735339933
TOMM5,3.14657484835
ADRA1B,3.14629132911
MYH11,3.14591610237
LYPD6,3.14442054124
TRIM49B,3.14318783957
SPATA18,3.14306332992
ZDHHC8P1,3.14170152255
NEXMIF,3.14126984352
PRKAG2,3.14107207952
MORN2,3.14023318974
UCN2,3.13912998481
CTXN3,3.13751113177
GFRA4,3.13680003113
SLC24A1,3.13673862813
TRMT5,3.13584550535
ZNF280C,3.13475923239
RPS20,3.13463372804
HCFC1R1,3.13433399493
RORC,3.13394594029
CYP11A1,3.1338347927
DISP2,3.13288848861
RGS3,3.13099901512
GYPE,3.13073656927
CGREF1,3.13005623998
TBC1D26,3.12974533073
C10orf105,3.1294744459
DAPL1,3.12865349335
SOWAHC,3.12691057343
PFN1P2,3.12583329122
PDIA4,3.12466021865
RALA,3.12258896862
HMGCS1,3.12200883059
NAA35,3.1218009182
ARHGAP45,3.12002649462
OTOF,3.11933882773
PACRGL,3.11766247287
IL17D,3.11730914443
ZNF826P,3.11579323151
TPM2,3.11476012687
SFMBT2,3.11416463589
SYNPR,3.11352451348
MYMK,3.11336408825
IKZF2,3.11143568507
SHTN1,3.11061935421
SEMA3C,3.11056496873
CCDC191,3.11049586083
SEM1,3.11030378651
ABHD2,3.10944777941
STK32C,3.10923467951
ZMYND12,3.10903205799
POLR2J4,3.10840283147
AMN1,3.10801799386
NUBPL,3.10776250523
CALN1,3.10746058964
RAC1,3.1068890186
URB1,3.10640486217
LRRC24,3.10628350846
DNAJC24,3.1055687097
ZCCHC24,3.10423690177
RAPGEF4,3.10379699213
NOL9,3.10375656709
RPL26,3.10247281959
MYO3A,3.10233702867
LZIC,3.09752385028
CYBA,3.09671567987
CCT6B,3.09634759034
GPER1,3.09544588823
THSD1,3.09501951736
TMEM64,3.09376803782
FNDC3A,3.0913764811
SCYL3,3.09090469436
RNF157-AS1,3.09028384242
TMEM70,3.09008644505
DTX1,3.08783431302
HADH,3.08762970213
METTL6,3.08706741639
SLC13A5,3.08546032204
RBPJ,3.08297074381
PTGER3,3.07987703647
RRAS,3.07983098377
RIMBP2,3.07788135701
SNX3,3.07776294336
OR10G2,3.07747165999
MUC1,3.07655555488
FRMD3,3.07390700921
NAXE,3.07224595045
BEST2,3.07139221582
LOC101926934,3.07134128054
COL18A1,3.0700372593
RHEB,3.06904237316
ELFN2,3.06795184746
BAMBI,3.06773588813
NIPSNAP3B,3.06764446462
HLA-DOA,3.06755644546
ADAP2,3.06737168737
RCHY1,3.06596968582
CLPS,3.06510793652
VRK3,3.06331296111
CLEC2D,3.06205516628
PGAM2,3.06023283404
PSIP1,3.0599975356
TRPV6,3.05715318061
HPS4,3.05688380951
GLTP,3.05675659362
PPP1R32,3.05515604413
EFCAB14,3.0548090108
PTGIR,3.05447729903
HS1BP3,3.05427110919
PLP2,3.05408111
HTRA3,3.05345706976
SLIT1,3.05264287229
FIGNL2,3.05220257133
MRPS16,3.05107705763
PRB1,3.05059104349
INPP4A,3.04814578404
LRP1B,3.04607359958
TMEM189,3.04549742847
LCTL,3.04462505699
HSPA9,3.04431607255
MRPS18A,3.04426897926
PRSS35,3.044009285
COPZ1,3.04315056537
TMBIM4,3.04290559433
DNAJC12,3.04066396498
KIAA1328,3.04015557835
TMEM52,3.03946729794
MUT,3.03916995162
MYL9,3.0382042061
HTATSF1,3.03629400609
GAR1,3.03607377157
SASH1,3.03549507355
ZNF420,3.03393755572
EMG1,3.03351679149
MINCR,3.03290780138
SLC12A4,3.03220484149
GALNT16,3.03202706616
LOC145694,3.03161186202
IL13RA1,3.03101001645
ZNF493,3.0302357988
WDR7,3.02926096928
PLA2G15,3.02878157068
ZNF235,3.02857150491
DNALI1,3.02826762486
ARRB2,3.02818859798
EIF3H,3.02817889469
PRKAA2,3.02719562059
PRKCB,3.02575346091
PCDHGC4,3.02454902585
GPX4,3.02416440378
GPC2,3.02248334785
GATD1,3.02180651068
GFAP,3.02087966518
SELENOK,3.02022755352
ZNF706,3.01540592291
NEDD4,3.01529188331
CBL,3.01500378125
CTC1,3.01494561251
RPL34-AS1,3.01467752226
L3MBTL1,3.01383033101
CTSO,3.01188033114
SPCS1,3.01097553661
SGCB,3.00888733612
ASXL2,3.00837149705
C3orf22,3.00768367701
DEFB123,3.00726650105
KISS1R,3.00703989046
ATP8B3,3.00323894477
TTC9,3.00285329655
PSMB8,3.00241668941
MID1,3.00225618031
HBQ1,3.00202834793
